"id","sid","default_state","default_city","default_type","zip_code"
20214,30,"MO","KELSO","PO BOX","63758"
20215,30,"MO","KENNETT","STANDARD","63857"
20216,30,"MO","KEWANEE","PO BOX","63860"
20217,30,"MO","KEYTESVILLE","STANDARD","65261"
20218,30,"MO","KIDDER","STANDARD","64649"
20219,30,"MO","KIMBERLING CITY","STANDARD","65686"
20220,30,"MO","KIMMSWICK","PO BOX","63053"
20221,30,"MO","KING CITY","STANDARD","64463"
20222,30,"MO","KINGDOM CITY","STANDARD","65262"
20223,30,"MO","KINGSTON","STANDARD","64650"
20224,30,"MO","KINGSVILLE","STANDARD","64061"
20225,30,"MO","KIRBYVILLE","STANDARD","65679"
20226,30,"MO","KIRKSVILLE","STANDARD","63501"
20227,30,"MO","KISSEE MILLS","STANDARD","65680"
20228,30,"MO","KNOB LICK","PO BOX","63651"
20229,30,"MO","KNOB NOSTER","STANDARD","65336"
20230,30,"MO","KNOX CITY","STANDARD","63446"
20231,30,"MO","KOELTZTOWN","STANDARD","65048"
20232,30,"MO","KOSHKONONG","STANDARD","65692"
20233,30,"MO","LA BELLE","STANDARD","63447"
20234,30,"MO","LA GRANGE","STANDARD","63448"
20235,30,"MO","LA MONTE","STANDARD","65337"
20236,30,"MO","LA PLATA","STANDARD","63549"
20237,30,"MO","LA RUSSELL","STANDARD","64848"
20238,30,"MO","LABADIE","STANDARD","63055"
20239,30,"MO","LACLEDE","STANDARD","64651"
20240,30,"MO","LADDONIA","STANDARD","63352"
20241,30,"MO","LAKE OZARK","STANDARD","65049"
20242,30,"MO","LAKE SAINT LOUIS","STANDARD","63367"
20243,30,"MO","LAKE SPRING","PO BOX","65532"
20244,30,"MO","LAMAR","STANDARD","64759"
20245,30,"MO","LAMPE","STANDARD","65681"
20246,30,"MO","LANAGAN","STANDARD","64847"
20247,30,"MO","LANCASTER","STANDARD","63548"
20248,30,"MO","LAQUEY","STANDARD","65534"
20249,30,"MO","LAREDO","STANDARD","64652"
20250,30,"MO","LATHAM","STANDARD","65050"
20251,30,"MO","LATHROP","STANDARD","64465"
20252,30,"MO","LAURIE","PO BOX","65038"
20253,30,"MO","LAWSON","STANDARD","64062"
20254,30,"MO","LEAD HILL","STANDARD","72643"
20255,30,"MO","LEADWOOD","STANDARD","63653"
20256,30,"MO","LEASBURG","STANDARD","65535"
20257,30,"MO","LEBANON","STANDARD","65536"
20258,30,"MO","LEES SUMMIT","UNIQUE","64002"
20259,30,"MO","LEES SUMMIT","STANDARD","64063"
20260,30,"MO","LEES SUMMIT","STANDARD","64064"
20261,30,"MO","LEES SUMMIT","UNIQUE","64065"
20262,30,"MO","LEES SUMMIT","STANDARD","64081"
20263,30,"MO","LEES SUMMIT","STANDARD","64082"
20264,30,"MO","LEES SUMMIT","STANDARD","64086"
20265,30,"MO","LEETON","STANDARD","64761"
20266,30,"MO","LENOX","STANDARD","65541"
20267,30,"MO","LENTNER","STANDARD","63450"
20268,30,"MO","LEONARD","STANDARD","63451"
20269,30,"MO","LEOPOLD","STANDARD","63760"
20270,30,"MO","LESLIE","STANDARD","63056"
20271,30,"MO","LESTERVILLE","STANDARD","63654"
20272,30,"MO","LEVASY","PO BOX","64066"
20273,30,"MO","LEWISTOWN","STANDARD","63452"
20274,30,"MO","LEXINGTON","STANDARD","64067"
20275,30,"MO","LIBERAL","STANDARD","64762"
20276,30,"MO","LIBERTY","STANDARD","64068"
20277,30,"MO","LIBERTY","PO BOX","64069"
20278,30,"MO","LICKING","STANDARD","65542"
20279,30,"MO","LIGUORI","PO BOX","63057"
20280,30,"MO","LILBOURN","STANDARD","63862"
20281,30,"MO","LINCOLN","STANDARD","65338"
20282,30,"MO","LINN","STANDARD","65051"
20283,30,"MO","LINN CREEK","STANDARD","65052"
20284,30,"MO","LINNEUS","STANDARD","64653"
20285,30,"MO","LIVONIA","STANDARD","63551"
20286,30,"MO","LOCK SPRINGS","PO BOX","64654"
20287,30,"MO","LOCKWOOD","STANDARD","65682"
20288,30,"MO","LODI","STANDARD","63950"
20289,30,"MO","LOHMAN","STANDARD","65053"
20290,30,"MO","LONE JACK","STANDARD","64070"
20291,30,"MO","LONEDELL","STANDARD","63060"
20292,30,"MO","LONG LANE","STANDARD","65590"
20293,30,"MO","LOOSE CREEK","STANDARD","65054"
20294,30,"MO","LOUISBURG","STANDARD","65685"
20295,30,"MO","LOUISIANA","STANDARD","63353"
20296,30,"MO","LOWNDES","STANDARD","63951"
20297,30,"MO","LOWRY CITY","STANDARD","64763"
20298,30,"MO","LUCERNE","STANDARD","64655"
20299,30,"MO","LUDLOW","STANDARD","64656"
20300,30,"MO","LUEBBERING","STANDARD","63061"
20301,30,"MO","LURAY","STANDARD","63453"
20302,30,"MO","LYNCHBURG","STANDARD","65543"
20303,30,"MO","MACKS CREEK","STANDARD","65786"
20304,30,"MO","MACOMB","STANDARD","65702"
20305,30,"MO","MACON","STANDARD","63552"
20306,30,"MO","MADISON","STANDARD","65263"
20307,30,"MO","MAITLAND","STANDARD","64466"
20308,30,"MO","MALDEN","STANDARD","63863"
20309,30,"MO","MALTA BEND","STANDARD","65339"
20310,30,"MO","MANSFIELD","STANDARD","65704"
20311,30,"MO","MAPAVILLE","PO BOX","63065"
20312,30,"MO","MARBLE HILL","STANDARD","63764"
20313,30,"MO","MARCELINE","STANDARD","64658"
20314,30,"MO","MARIONVILLE","STANDARD","65705"
20315,30,"MO","MARQUAND","STANDARD","63655"
20316,30,"MO","MARSHALL","STANDARD","65340"
20317,30,"MO","MARSHFIELD","STANDARD","65706"
20318,30,"MO","MARSTON","PO BOX","63866"
20319,30,"MO","MARTHASVILLE","STANDARD","63357"
20320,30,"MO","MARTINSBURG","STANDARD","65264"
20321,30,"MO","MARTINSVILLE","STANDARD","64467"
20322,30,"MO","MARYLAND HEIGHTS","STANDARD","63043"
20323,30,"MO","MARYVILLE","STANDARD","64468"
20324,30,"MO","MATTHEWS","STANDARD","63867"
20325,30,"MO","MAYSVILLE","STANDARD","64469"
20326,30,"MO","MAYVIEW","STANDARD","64071"
20327,30,"MO","MAYWOOD","STANDARD","63454"
20328,30,"MO","MC BRIDE","PO BOX","63776"
20329,30,"MO","MC FALL","STANDARD","64657"
20330,30,"MO","MC GEE","STANDARD","63763"
20331,30,"MO","MC GIRK","PO BOX","65055"
20332,30,"MO","MEADVILLE","STANDARD","64659"
20333,30,"MO","MEMPHIS","STANDARD","63555"
20334,30,"MO","MENDON","STANDARD","64660"
20335,30,"MO","MERCER","STANDARD","64661"
20336,30,"MO","META","STANDARD","65058"
20337,30,"MO","METZ","PO BOX","64765"
20338,30,"MO","MEXICO","STANDARD","65265"
20339,30,"MO","MIAMI","STANDARD","65344"
20340,30,"MO","MIDDLE BROOK","STANDARD","63656"
20341,30,"MO","MIDDLETOWN","STANDARD","63359"
20342,30,"MO","MILAN","STANDARD","63556"
20343,30,"MO","MILFORD","PO BOX","64766"
20344,30,"MO","MILL SPRING","STANDARD","63952"
20345,30,"MO","MILLER","STANDARD","65707"
20346,30,"MO","MILLERSVILLE","STANDARD","63766"
20347,30,"MO","MILO","STANDARD","64767"
20348,30,"MO","MINDENMINES","STANDARD","64769"
20349,30,"MO","MINERAL POINT","STANDARD","63660"
20350,30,"MO","MISSOURI CITY","PO BOX","64072"
20351,30,"MO","MOBERLY","STANDARD","65270"
20352,30,"MO","MOKANE","STANDARD","65059"
20353,30,"MO","MONETT","STANDARD","65708"
20354,30,"MO","MONROE CITY","STANDARD","63456"
20355,30,"MO","MONTGOMERY CITY","STANDARD","63361"
20356,30,"MO","MONTICELLO","STANDARD","63457"
20357,30,"MO","MONTIER","PO BOX","65546"
20358,30,"MO","MONTREAL","STANDARD","65591"
20359,30,"MO","MONTROSE","STANDARD","64770"
20360,30,"MO","MOODY","STANDARD","65777"
20361,30,"MO","MOORESVILLE","STANDARD","64664"
20362,30,"MO","MORA","STANDARD","65345"
20363,30,"MO","MOREHOUSE","PO BOX","63868"
20364,30,"MO","MORLEY","PO BOX","63767"
20365,30,"MO","MORRISON","STANDARD","65061"
20366,30,"MO","MORRISVILLE","PO BOX","65645"
20367,30,"MO","MORRISVILLE","STANDARD","65710"
20368,30,"MO","MORSE MILL","PO BOX","63066"
20369,30,"MO","MOSBY","PO BOX","64073"
20370,30,"MO","MOSCOW MILLS","STANDARD","63362"
20371,30,"MO","MOUND CITY","STANDARD","64470"
20372,30,"MO","MOUNDVILLE","STANDARD","64771"
20373,30,"MO","MOUNT STERLING","STANDARD","65062"
20374,30,"MO","MOUNT VERNON","STANDARD","65712"
20375,30,"MO","MOUNTAIN GROVE","STANDARD","65711"
20376,30,"MO","MOUNTAIN VIEW","STANDARD","65548"
20377,30,"MO","MYRTLE","STANDARD","65778"
20378,30,"MO","NAPOLEON","STANDARD","64074"
20379,30,"MO","NAYLOR","STANDARD","63953"
20380,30,"MO","NECK CITY","PO BOX","64849"
20381,30,"MO","NEELYVILLE","STANDARD","63954"
20382,30,"MO","NELSON","STANDARD","65347"
20383,30,"MO","NEOSHO","STANDARD","64850"
20384,30,"MO","NEVADA","STANDARD","64772"
20385,30,"MO","NEW BLOOMFIELD","STANDARD","65063"
20386,30,"MO","NEW BOSTON","STANDARD","63557"
20387,30,"MO","NEW CAMBRIA","STANDARD","63558"
20388,30,"MO","NEW FLORENCE","STANDARD","63363"
20389,30,"MO","NEW FRANKLIN","STANDARD","65274"
20390,30,"MO","NEW HAMPTON","STANDARD","64471"
20391,30,"MO","NEW HAVEN","STANDARD","63068"
20392,30,"MO","NEW LONDON","STANDARD","63459"
20393,30,"MO","NEW MADRID","STANDARD","63869"
20394,30,"MO","NEW MELLE","PO BOX","63365"
20395,30,"MO","NEWARK","STANDARD","63458"
20396,30,"MO","NEWBURG","STANDARD","65550"
20397,30,"MO","NEWTONIA","PO BOX","64853"
20398,30,"MO","NEWTOWN","STANDARD","64667"
20399,30,"MO","NIANGUA","STANDARD","65713"
20400,30,"MO","NIXA","STANDARD","65714"
20401,30,"MO","NOBLE","STANDARD","65715"
20402,30,"MO","NOEL","STANDARD","64854"
20403,30,"MO","NORBORNE","STANDARD","64668"
20404,30,"MO","NORWOOD","STANDARD","65717"
20405,30,"MO","NOVELTY","STANDARD","63460"
20406,30,"MO","NOVINGER","STANDARD","63559"
20407,30,"MO","O FALLON","STANDARD","63366"
20408,30,"MO","O FALLON","STANDARD","63368"
20409,30,"MO","OAK GROVE","STANDARD","64075"
20410,30,"MO","OAK RIDGE","STANDARD","63769"
20411,30,"MO","ODESSA","STANDARD","64076"
20412,30,"MO","OLD APPLETON","STANDARD","63770"
20413,30,"MO","OLD MONROE","STANDARD","63369"
20414,30,"MO","OLDFIELD","STANDARD","65720"
20415,30,"MO","OLEAN","STANDARD","65064"
20416,30,"MO","OLNEY","PO BOX","63370"
20417,30,"MO","ORAN","STANDARD","63771"
20418,30,"MO","OREGON","STANDARD","64473"
20419,30,"MO","ORONOGO","STANDARD","64855"
20420,30,"MO","ORRICK","STANDARD","64077"
20421,30,"MO","OSAGE BEACH","STANDARD","65065"
20422,30,"MO","OSBORN","STANDARD","64474"
20423,30,"MO","OSCEOLA","STANDARD","64776"
20424,30,"MO","OTTERVILLE","STANDARD","65348"
20425,30,"MO","OWENSVILLE","STANDARD","65066"
20426,30,"MO","OXLY","STANDARD","63955"
20427,30,"MO","OZARK","STANDARD","65721"
20428,30,"MO","PACIFIC","STANDARD","63069"
20429,30,"MO","PALMYRA","STANDARD","63461"
20430,30,"MO","PARIS","STANDARD","65275"
20431,30,"MO","PARK HILLS","STANDARD","63601"
20432,30,"MO","PARMA","STANDARD","63870"
20433,30,"MO","PARNELL","STANDARD","64475"
20434,30,"MO","PATTERSON","STANDARD","63956"
20435,30,"MO","PATTON","STANDARD","63662"
20436,30,"MO","PATTONSBURG","STANDARD","64670"
20437,30,"MO","PEACE VALLEY","STANDARD","65788"
20438,30,"MO","PECULIAR","STANDARD","64078"
20439,30,"MO","PERKINS","PO BOX","63774"
20440,30,"MO","PERRY","STANDARD","63462"
20441,30,"MO","PERRYVILLE","STANDARD","63775"
20442,30,"MO","PEVELY","STANDARD","63070"
20443,30,"MO","PHILADELPHIA","STANDARD","63463"
20444,30,"MO","PHILLIPSBURG","STANDARD","65722"
20445,30,"MO","PICKERING","STANDARD","64476"
20446,30,"MO","PIEDMONT","STANDARD","63957"
20447,30,"MO","PIERCE CITY","STANDARD","65723"
20448,30,"MO","PILOT GROVE","STANDARD","65276"
20449,30,"MO","PILOT KNOB","PO BOX","63663"
20450,30,"MO","PINEVILLE","STANDARD","64856"
20451,30,"MO","PITTSBURG","STANDARD","65724"
20452,30,"MO","PLATO","STANDARD","65552"
20453,30,"MO","PLATTE CITY","STANDARD","64079"
20454,30,"MO","PLATTSBURG","STANDARD","64477"
20455,30,"MO","PLEASANT HILL","STANDARD","64080"
20456,30,"MO","PLEASANT HOPE","STANDARD","65725"
20457,30,"MO","POCAHONTAS","PO BOX","63779"
20458,30,"MO","POINT LOOKOUT","PO BOX","65726"
20459,30,"MO","POLK","STANDARD","65727"
20460,30,"MO","POLLOCK","STANDARD","63560"
20461,30,"MO","POLO","STANDARD","64671"
20462,30,"MO","POMONA","STANDARD","65789"
20463,30,"MO","PONCE DE LEON","STANDARD","65728"
20464,30,"MO","PONTIAC","STANDARD","65729"
20465,30,"MO","POPLAR BLUFF","STANDARD","63901"
20466,30,"MO","POPLAR BLUFF","PO BOX","63902"
20467,30,"MO","PORTAGE DES SIOUX","STANDARD","63373"
20468,30,"MO","PORTAGEVILLE","STANDARD","63873"
20469,30,"MO","PORTLAND","STANDARD","65067"
20470,30,"MO","POTOSI","STANDARD","63664"
20471,30,"MO","POTTERSVILLE","STANDARD","65790"
20472,30,"MO","POWELL","STANDARD","65730"
20473,30,"MO","POWERSITE","STANDARD","65731"
20474,30,"MO","POWERSVILLE","STANDARD","64672"
20475,30,"MO","PRAIRIE HOME","STANDARD","65068"
20476,30,"MO","PRESTON","STANDARD","65732"
20477,30,"MO","PRINCETON","STANDARD","64673"
20478,30,"MO","PROTEM","STANDARD","65733"
20479,30,"MO","PURCELL","PO BOX","64857"
20480,30,"MO","PURDIN","STANDARD","64674"
20481,30,"MO","PURDY","STANDARD","65734"
20482,30,"MO","PUXICO","STANDARD","63960"
20483,30,"MO","QUEEN CITY","STANDARD","63561"
20484,30,"MO","QUINCY","STANDARD","65735"
20485,30,"MO","QULIN","STANDARD","63961"
20486,30,"MO","RACINE","PO BOX","64858"
20487,30,"MO","RAVENWOOD","STANDARD","64479"
20488,30,"MO","RAYMONDVILLE","STANDARD","65555"
20489,30,"MO","RAYMORE","STANDARD","64083"
20490,30,"MO","RAYVILLE","STANDARD","64084"
20491,30,"MO","REA","STANDARD","64480"
20492,30,"MO","REDFORD","STANDARD","63665"
20493,30,"MO","REEDS","STANDARD","64859"
20494,30,"MO","REEDS SPRING","STANDARD","65737"
20495,30,"MO","RENICK","PO BOX","65278"
20496,30,"MO","REPUBLIC","STANDARD","65738"
20497,30,"MO","REVERE","STANDARD","63465"
20498,30,"MO","REYNOLDS","PO BOX","63666"
20499,30,"MO","RHINELAND","STANDARD","65069"
20500,30,"MO","RICH HILL","STANDARD","64779"
20501,30,"MO","RICHARDS","STANDARD","64778"
20502,30,"MO","RICHLAND","STANDARD","65556"
20503,30,"MO","RICHMOND","STANDARD","64085"
20504,30,"MO","RICHWOODS","STANDARD","63071"
20505,30,"MO","RIDGEDALE","STANDARD","65739"
20506,30,"MO","RIDGEWAY","STANDARD","64481"
20507,30,"MO","RISCO","PO BOX","63874"
20508,30,"MO","RIVERSIDE","STANDARD","64150"
20509,30,"MO","RIVES","PO BOX","63875"
20510,30,"MO","ROACH","STANDARD","65787"
20511,30,"MO","ROBERTSVILLE","STANDARD","63072"
20512,30,"MO","ROBY","STANDARD","65557"
20513,30,"MO","ROCHEPORT","STANDARD","65279"
20514,30,"MO","ROCK PORT","STANDARD","64482"
20515,30,"MO","ROCKAWAY BEACH","STANDARD","65740"
20516,30,"MO","ROCKBRIDGE","PO BOX","65741"
20517,30,"MO","ROCKVILLE","STANDARD","64780"
20518,30,"MO","ROCKY COMFORT","STANDARD","64861"
20519,30,"MO","ROCKY MOUNT","STANDARD","65072"
20520,30,"MO","ROGERSVILLE","STANDARD","65742"
20521,30,"MO","ROLLA","STANDARD","65401"
20522,30,"MO","ROLLA","PO BOX","65402"
20523,30,"MO","ROLLA","UNIQUE","65409"
20524,30,"MO","ROMBAUER","PO BOX","63962"
20525,30,"MO","ROSCOE","PO BOX","64781"
20526,30,"MO","ROSEBUD","STANDARD","63091"
20527,30,"MO","ROSENDALE","STANDARD","64483"
20528,30,"MO","ROTHVILLE","STANDARD","64676"
20529,30,"MO","RUETER","STANDARD","65744"
20530,30,"MO","RUSH HILL","STANDARD","65280"
20531,30,"MO","RUSHVILLE","STANDARD","64484"
20532,30,"MO","RUSSELLVILLE","STANDARD","65074"
20533,30,"MO","RUTLEDGE","STANDARD","63563"
20534,30,"MO","SAGINAW","PO BOX","64864"
20535,30,"MO","SAINT ALBANS","PO BOX","63073"
20536,30,"MO","SAINT ANN","STANDARD","63074"
20537,30,"MO","SAINT CHARLES","STANDARD","63301"
20538,30,"MO","SAINT CHARLES","PO BOX","63302"
20539,30,"MO","SAINT CHARLES","STANDARD","63303"
20540,30,"MO","SAINT CHARLES","STANDARD","63304"
20541,30,"MO","SAINT CLAIR","STANDARD","63077"
20542,30,"MO","SAINT ELIZABETH","STANDARD","65075"
20543,30,"MO","SAINT JAMES","STANDARD","65559"
20544,30,"MO","SAINT JOSEPH","STANDARD","64501"
20545,30,"MO","SAINT JOSEPH","PO BOX","64502"
20546,30,"MO","SAINT JOSEPH","STANDARD","64503"
20547,30,"MO","SAINT JOSEPH","STANDARD","64504"
20548,30,"MO","SAINT JOSEPH","STANDARD","64505"
20549,30,"MO","SAINT JOSEPH","STANDARD","64506"
20550,30,"MO","SAINT JOSEPH","STANDARD","64507"
20551,30,"MO","SAINT JOSEPH","PO BOX","64508"
20552,30,"MO","SAINT LOUIS","STANDARD","63101"
20553,30,"MO","SAINT LOUIS","STANDARD","63102"
20554,30,"MO","SAINT LOUIS","STANDARD","63103"
20555,30,"MO","SAINT LOUIS","STANDARD","63104"
20556,30,"MO","SAINT LOUIS","STANDARD","63105"
20557,30,"MO","SAINT LOUIS","STANDARD","63106"
20558,30,"MO","SAINT LOUIS","STANDARD","63107"
20559,30,"MO","SAINT LOUIS","STANDARD","63108"
20560,30,"MO","SAINT LOUIS","STANDARD","63109"
20561,30,"MO","SAINT LOUIS","STANDARD","63110"
20562,30,"MO","SAINT LOUIS","STANDARD","63111"
20563,30,"MO","SAINT LOUIS","STANDARD","63112"
20564,30,"MO","SAINT LOUIS","STANDARD","63113"
20565,30,"MO","SAINT LOUIS","STANDARD","63114"
20566,30,"MO","SAINT LOUIS","STANDARD","63115"
20567,30,"MO","SAINT LOUIS","STANDARD","63116"
20568,30,"MO","SAINT LOUIS","STANDARD","63117"
20569,30,"MO","SAINT LOUIS","STANDARD","63118"
20570,30,"MO","SAINT LOUIS","STANDARD","63119"
20571,30,"MO","SAINT LOUIS","STANDARD","63120"
20572,30,"MO","SAINT LOUIS","STANDARD","63121"
20573,30,"MO","SAINT LOUIS","STANDARD","63122"
20574,30,"MO","SAINT LOUIS","STANDARD","63123"
20575,30,"MO","SAINT LOUIS","STANDARD","63124"
20576,30,"MO","SAINT LOUIS","STANDARD","63125"
20577,30,"MO","SAINT LOUIS","STANDARD","63126"
20578,30,"MO","SAINT LOUIS","STANDARD","63127"
20579,30,"MO","SAINT LOUIS","STANDARD","63128"
20580,30,"MO","SAINT LOUIS","STANDARD","63129"
20581,30,"MO","SAINT LOUIS","STANDARD","63130"
20582,30,"MO","SAINT LOUIS","STANDARD","63131"
20583,30,"MO","SAINT LOUIS","STANDARD","63132"
20584,30,"MO","SAINT LOUIS","STANDARD","63133"
20585,30,"MO","SAINT LOUIS","STANDARD","63134"
20586,30,"MO","SAINT LOUIS","STANDARD","63135"
20587,30,"MO","SAINT LOUIS","STANDARD","63136"
20588,30,"MO","SAINT LOUIS","STANDARD","63137"
20589,30,"MO","SAINT LOUIS","STANDARD","63138"
20590,30,"MO","SAINT LOUIS","STANDARD","63139"
20591,30,"MO","SAINT LOUIS","STANDARD","63140"
20592,30,"MO","SAINT LOUIS","STANDARD","63141"
20593,30,"MO","SAINT LOUIS","STANDARD","63143"
20594,30,"MO","SAINT LOUIS","STANDARD","63144"
20595,30,"MO","SAINT LOUIS","PO BOX","63145"
20596,30,"MO","SAINT LOUIS","STANDARD","63146"
20597,30,"MO","SAINT LOUIS","STANDARD","63147"
20598,30,"MO","SAINT LOUIS","UNIQUE","63150"
20599,30,"MO","SAINT LOUIS","PO BOX","63151"
20600,30,"MO","SAINT LOUIS","STANDARD","63155"
20601,30,"MO","SAINT LOUIS","PO BOX","63156"
20602,30,"MO","SAINT LOUIS","PO BOX","63157"
20603,30,"MO","SAINT LOUIS","PO BOX","63158"
20604,30,"MO","SAINT LOUIS","UNIQUE","63160"
20605,30,"MO","SAINT LOUIS","PO BOX","63163"
20606,30,"MO","SAINT LOUIS","UNIQUE","63164"
20607,30,"MO","SAINT LOUIS","PO BOX","63166"
20608,30,"MO","SAINT LOUIS","UNIQUE","63167"
20609,30,"MO","SAINT LOUIS","PO BOX","63169"
20610,30,"MO","SAINT LOUIS","UNIQUE","63171"
20611,30,"MO","SAINT LOUIS","PO BOX","63177"
20612,30,"MO","SAINT LOUIS","PO BOX","63178"
20613,30,"MO","SAINT LOUIS","PO BOX","63179"
20614,30,"MO","SAINT LOUIS","STANDARD","63180"
20615,30,"MO","SAINT LOUIS","PO BOX","63188"
20616,30,"MO","SAINT LOUIS","UNIQUE","63195"
20617,30,"MO","SAINT LOUIS","UNIQUE","63197"
20618,30,"MO","SAINT LOUIS","UNIQUE","63199"
20619,30,"MO","SAINT MARY","STANDARD","63673"
20620,30,"MO","SAINT PATRICK","PO BOX","63466"
20621,30,"MO","SAINT PETERS","STANDARD","63376"
20622,30,"MO","SAINT ROBERT","STANDARD","65584"
20623,30,"MO","SAINT THOMAS","STANDARD","65076"
20624,30,"MO","SAINTE GENEVIEVE","STANDARD","63670"
20625,30,"MO","SALEM","STANDARD","65560"
20626,30,"MO","SALISBURY","STANDARD","65281"
20627,30,"MO","SANTA FE","STANDARD","65282"
20628,30,"MO","SARCOXIE","STANDARD","64862"
20629,30,"MO","SAVANNAH","STANDARD","64485"
20630,30,"MO","SAVERTON","PO BOX","63467"
20631,30,"MO","SCHELL CITY","STANDARD","64783"
20632,30,"MO","SCOTT CITY","STANDARD","63780"
20633,30,"MO","SEDALIA","STANDARD","65301"
20634,30,"MO","SEDALIA","PO BOX","65302"
20635,30,"MO","SEDGEWICKVILLE","STANDARD","63781"
20636,30,"MO","SELIGMAN","STANDARD","65745"
20637,30,"MO","SENATH","STANDARD","63876"
20638,30,"MO","SENECA","STANDARD","64865"
20639,30,"MO","SEYMOUR","STANDARD","65746"
20640,30,"MO","SHELBINA","STANDARD","63468"
20641,30,"MO","SHELBYVILLE","STANDARD","63469"
20642,30,"MO","SHELDON","STANDARD","64784"
20643,30,"MO","SHELL KNOB","STANDARD","65747"
20644,30,"MO","SHERIDAN","STANDARD","64486"
20645,30,"MO","SIBLEY","STANDARD","64088"
20646,30,"MO","SIKESTON","STANDARD","63801"
20647,30,"MO","SILEX","STANDARD","63377"
20648,30,"MO","SILVA","STANDARD","63964"
20649,30,"MO","SKIDMORE","STANDARD","64487"
20650,30,"MO","SLATER","STANDARD","65349"
20651,30,"MO","SMITHTON","STANDARD","65350"
20652,30,"MO","SMITHVILLE","STANDARD","64089"
20653,30,"MO","SOLO","STANDARD","65564"
20654,30,"MO","SOUTH GREENFIELD","STANDARD","65752"
20655,30,"MO","SOUTH WEST CITY","STANDARD","64863"
20656,30,"MO","SPARTA","STANDARD","65753"
20657,30,"MO","SPICKARD","STANDARD","64679"
20658,30,"MO","SPOKANE","STANDARD","65754"
20659,30,"MO","SPRINGFIELD","PO BOX","65801"
20660,30,"MO","SPRINGFIELD","STANDARD","65802"
20661,30,"MO","SPRINGFIELD","STANDARD","65803"
20662,30,"MO","SPRINGFIELD","STANDARD","65804"
20663,30,"MO","SPRINGFIELD","PO BOX","65805"
20664,30,"MO","SPRINGFIELD","STANDARD","65806"
20665,30,"MO","SPRINGFIELD","STANDARD","65807"
20666,30,"MO","SPRINGFIELD","PO BOX","65808"
20667,30,"MO","SPRINGFIELD","STANDARD","65809"
20668,30,"MO","SPRINGFIELD","STANDARD","65810"
20669,30,"MO","SPRINGFIELD","PO BOX","65814"
20670,30,"MO","SPRINGFIELD","PO BOX","65817"
20671,30,"MO","SPRINGFIELD","UNIQUE","65890"
20672,30,"MO","SPRINGFIELD","UNIQUE","65897"
20673,30,"MO","SPRINGFIELD","UNIQUE","65898"
20674,30,"MO","SPRINGFIELD","UNIQUE","65899"
20675,30,"MO","SQUIRES","STANDARD","65755"
20676,30,"MO","STANBERRY","STANDARD","64489"
20677,30,"MO","STANTON","PO BOX","63079"
20678,30,"MO","STARK CITY","STANDARD","64866"
20679,30,"MO","STEEDMAN","STANDARD","65077"
20680,30,"MO","STEELE","STANDARD","63877"
20681,30,"MO","STEELVILLE","STANDARD","65565"
20682,30,"MO","STELLA","STANDARD","64867"
20683,30,"MO","STET","PO BOX","64680"
20684,30,"MO","STEWARTSVILLE","STANDARD","64490"
20685,30,"MO","STOCKTON","STANDARD","65785"
20686,30,"MO","STOTTS CITY","STANDARD","65756"
20687,30,"MO","STOUTLAND","STANDARD","65567"
20688,30,"MO","STOUTSVILLE","STANDARD","65283"
20689,30,"MO","STOVER","STANDARD","65078"
20690,30,"MO","STRAFFORD","STANDARD","65757"
20691,30,"MO","STRASBURG","PO BOX","64090"
20692,30,"MO","STURDIVANT","STANDARD","63782"
20693,30,"MO","STURGEON","STANDARD","65284"
20694,30,"MO","SUCCESS","STANDARD","65570"
20695,30,"MO","SULLIVAN","STANDARD","63080"
20696,30,"MO","SUMMERSVILLE","STANDARD","65571"
20697,30,"MO","SUMNER","STANDARD","64681"
20698,30,"MO","SUNRISE BEACH","STANDARD","65079"
20699,30,"MO","SWEET SPRINGS","STANDARD","65351"
20700,30,"MO","SYRACUSE","STANDARD","65354"
20701,30,"MO","TALLAPOOSA","PO BOX","63878"
20702,30,"MO","TANEYVILLE","STANDARD","65759"
20703,30,"MO","TARKIO","STANDARD","64491"
20704,30,"MO","TAYLOR","STANDARD","63471"
20705,30,"MO","TEBBETTS","STANDARD","65080"
20706,30,"MO","TECUMSEH","STANDARD","65760"
20707,30,"MO","THAYER","STANDARD","65791"
20708,30,"MO","THEODOSIA","STANDARD","65761"
20709,30,"MO","THOMPSON","STANDARD","65285"
20710,30,"MO","THORNFIELD","STANDARD","65762"
20711,30,"MO","TIFF","PO BOX","63674"
20712,30,"MO","TIFF CITY","PO BOX","64868"
20713,30,"MO","TINA","STANDARD","64682"
20714,30,"MO","TIPTON","STANDARD","65081"
20715,30,"MO","TRELOAR","PO BOX","63378"
20716,30,"MO","TRENTON","STANDARD","64683"
20717,30,"MO","TRIMBLE","STANDARD","64492"
20718,30,"MO","TRIPLETT","STANDARD","65286"
20719,30,"MO","TROY","STANDARD","63379"
20720,30,"MO","TRUESDALE","STANDARD","63380"
20721,30,"MO","TRUXTON","STANDARD","63381"
20722,30,"MO","TUNAS","STANDARD","65764"
20723,30,"MO","TURNERS","PO BOX","65765"
20724,30,"MO","TURNEY","STANDARD","64493"
20725,30,"MO","TUSCUMBIA","STANDARD","65082"
20726,30,"MO","UDALL","STANDARD","65766"
20727,30,"MO","ULMAN","STANDARD","65083"
20728,30,"MO","UNION","STANDARD","63084"
