"id","zip_code","sid","default_state","default_city","default_type"
33122,"77206",51,"TX","HOUSTON","PO BOX"
33123,"77207",51,"TX","HOUSTON","PO BOX"
33124,"77208",51,"TX","HOUSTON","PO BOX"
33125,"77209",51,"TX","HOUSTON","UNIQUE"
33126,"77210",51,"TX","HOUSTON","PO BOX"
33127,"77212",51,"TX","HOUSTON","UNIQUE"
33128,"77213",51,"TX","HOUSTON","PO BOX"
33129,"77215",51,"TX","HOUSTON","PO BOX"
33130,"77216",51,"TX","HOUSTON","UNIQUE"
33131,"77217",51,"TX","HOUSTON","PO BOX"
33132,"77218",51,"TX","HOUSTON","PO BOX"
33133,"77219",51,"TX","HOUSTON","PO BOX"
33134,"77220",51,"TX","HOUSTON","PO BOX"
33135,"77221",51,"TX","HOUSTON","PO BOX"
33136,"77222",51,"TX","HOUSTON","PO BOX"
33137,"77223",51,"TX","HOUSTON","PO BOX"
33138,"77224",51,"TX","HOUSTON","PO BOX"
33139,"77225",51,"TX","HOUSTON","PO BOX"
33140,"77226",51,"TX","HOUSTON","PO BOX"
33141,"77227",51,"TX","HOUSTON","PO BOX"
33142,"77228",51,"TX","HOUSTON","PO BOX"
33143,"77229",51,"TX","HOUSTON","PO BOX"
33144,"77230",51,"TX","HOUSTON","PO BOX"
33145,"77231",51,"TX","HOUSTON","PO BOX"
33146,"77233",51,"TX","HOUSTON","PO BOX"
33147,"77234",51,"TX","HOUSTON","PO BOX"
33148,"77235",51,"TX","HOUSTON","PO BOX"
33149,"77236",51,"TX","HOUSTON","PO BOX"
33150,"77237",51,"TX","HOUSTON","PO BOX"
33151,"77238",51,"TX","HOUSTON","PO BOX"
33152,"77240",51,"TX","HOUSTON","PO BOX"
33153,"77241",51,"TX","HOUSTON","PO BOX"
33154,"77242",51,"TX","HOUSTON","PO BOX"
33155,"77243",51,"TX","HOUSTON","PO BOX"
33156,"77244",51,"TX","HOUSTON","PO BOX"
33157,"77245",51,"TX","HOUSTON","PO BOX"
33158,"77248",51,"TX","HOUSTON","PO BOX"
33159,"77249",51,"TX","HOUSTON","PO BOX"
33160,"77251",51,"TX","HOUSTON","PO BOX"
33161,"77252",51,"TX","HOUSTON","PO BOX"
33162,"77253",51,"TX","HOUSTON","PO BOX"
33163,"77254",51,"TX","HOUSTON","PO BOX"
33164,"77255",51,"TX","HOUSTON","PO BOX"
33165,"77256",51,"TX","HOUSTON","PO BOX"
33166,"77257",51,"TX","HOUSTON","PO BOX"
33167,"77258",51,"TX","HOUSTON","PO BOX"
33168,"77259",51,"TX","HOUSTON","PO BOX"
33169,"77261",51,"TX","HOUSTON","PO BOX"
33170,"77262",51,"TX","HOUSTON","PO BOX"
33171,"77263",51,"TX","HOUSTON","PO BOX"
33172,"77265",51,"TX","HOUSTON","PO BOX"
33173,"77266",51,"TX","HOUSTON","PO BOX"
33174,"77267",51,"TX","HOUSTON","PO BOX"
33175,"77268",51,"TX","HOUSTON","PO BOX"
33176,"77269",51,"TX","HOUSTON","PO BOX"
33177,"77270",51,"TX","HOUSTON","PO BOX"
33178,"77271",51,"TX","HOUSTON","PO BOX"
33179,"77272",51,"TX","HOUSTON","PO BOX"
33180,"77273",51,"TX","HOUSTON","PO BOX"
33181,"77274",51,"TX","HOUSTON","PO BOX"
33182,"77275",51,"TX","HOUSTON","PO BOX"
33183,"77277",51,"TX","HOUSTON","PO BOX"
33184,"77279",51,"TX","HOUSTON","PO BOX"
33185,"77280",51,"TX","HOUSTON","PO BOX"
33186,"77282",51,"TX","HOUSTON","PO BOX"
33187,"77284",51,"TX","HOUSTON","PO BOX"
33188,"77287",51,"TX","HOUSTON","PO BOX"
33189,"77288",51,"TX","HOUSTON","PO BOX"
33190,"77289",51,"TX","HOUSTON","PO BOX"
33191,"77290",51,"TX","HOUSTON","PO BOX"
33192,"77291",51,"TX","HOUSTON","PO BOX"
33193,"77292",51,"TX","HOUSTON","PO BOX"
33194,"77293",51,"TX","HOUSTON","PO BOX"
33195,"77297",51,"TX","HOUSTON","UNIQUE"
33196,"77299",51,"TX","HOUSTON","UNIQUE"
33197,"77301",51,"TX","CONROE","STANDARD"
33198,"77302",51,"TX","CONROE","STANDARD"
33199,"77303",51,"TX","CONROE","STANDARD"
33200,"77304",51,"TX","CONROE","STANDARD"
33201,"77305",51,"TX","CONROE","PO BOX"
33202,"77306",51,"TX","CONROE","STANDARD"
33203,"77315",51,"TX","NORTH HOUSTON","STANDARD"
33204,"77316",51,"TX","MONTGOMERY","STANDARD"
33205,"77318",51,"TX","WILLIS","STANDARD"
33206,"77320",51,"TX","HUNTSVILLE","STANDARD"
33207,"77325",51,"TX","KINGWOOD","PO BOX"
33208,"77326",51,"TX","ACE","PO BOX"
33209,"77327",51,"TX","CLEVELAND","STANDARD"
33210,"77328",51,"TX","CLEVELAND","STANDARD"
33211,"77331",51,"TX","COLDSPRING","STANDARD"
33212,"77332",51,"TX","DALLARDSVILLE","PO BOX"
33213,"77333",51,"TX","DOBBIN","PO BOX"
33214,"77334",51,"TX","DODGE","PO BOX"
33215,"77335",51,"TX","GOODRICH","STANDARD"
33216,"77336",51,"TX","HUFFMAN","STANDARD"
33217,"77337",51,"TX","HUFSMITH","PO BOX"
33218,"77338",51,"TX","HUMBLE","STANDARD"
33219,"77339",51,"TX","KINGWOOD","STANDARD"
33220,"77340",51,"TX","HUNTSVILLE","STANDARD"
33221,"77341",51,"TX","HUNTSVILLE","UNIQUE"
33222,"77342",51,"TX","HUNTSVILLE","PO BOX"
33223,"77343",51,"TX","HUNTSVILLE","UNIQUE"
33224,"77344",51,"TX","HUNTSVILLE","UNIQUE"
33225,"77345",51,"TX","KINGWOOD","STANDARD"
33226,"77346",51,"TX","HUMBLE","STANDARD"
33227,"77347",51,"TX","HUMBLE","PO BOX"
33228,"77348",51,"TX","HUNTSVILLE","UNIQUE"
33229,"77349",51,"TX","HUNTSVILLE","UNIQUE"
33230,"77350",51,"TX","LEGGETT","PO BOX"
33231,"77351",51,"TX","LIVINGSTON","STANDARD"
33232,"77353",51,"TX","MAGNOLIA","PO BOX"
33233,"77354",51,"TX","MAGNOLIA","STANDARD"
33234,"77355",51,"TX","MAGNOLIA","STANDARD"
33235,"77356",51,"TX","MONTGOMERY","STANDARD"
33236,"77357",51,"TX","NEW CANEY","STANDARD"
33237,"77358",51,"TX","NEW WAVERLY","STANDARD"
33238,"77359",51,"TX","OAKHURST","STANDARD"
33239,"77360",51,"TX","ONALASKA","STANDARD"
33240,"77362",51,"TX","PINEHURST","STANDARD"
33241,"77363",51,"TX","PLANTERSVILLE","STANDARD"
33242,"77364",51,"TX","POINTBLANK","STANDARD"
33243,"77365",51,"TX","PORTER","STANDARD"
33244,"77367",51,"TX","RIVERSIDE","PO BOX"
33245,"77368",51,"TX","ROMAYOR","PO BOX"
33246,"77369",51,"TX","RYE","PO BOX"
33247,"77371",51,"TX","SHEPHERD","STANDARD"
33248,"77372",51,"TX","SPLENDORA","STANDARD"
33249,"77373",51,"TX","SPRING","STANDARD"
33250,"77374",51,"TX","THICKET","PO BOX"
33251,"77375",51,"TX","TOMBALL","STANDARD"
33252,"77376",51,"TX","VOTAW","PO BOX"
33253,"77377",51,"TX","TOMBALL","STANDARD"
33254,"77378",51,"TX","WILLIS","STANDARD"
33255,"77379",51,"TX","SPRING","STANDARD"
33256,"77380",51,"TX","SPRING","STANDARD"
33257,"77381",51,"TX","SPRING","STANDARD"
33258,"77382",51,"TX","SPRING","STANDARD"
33259,"77383",51,"TX","SPRING","PO BOX"
33260,"77384",51,"TX","CONROE","STANDARD"
33261,"77385",51,"TX","CONROE","STANDARD"
33262,"77386",51,"TX","SPRING","STANDARD"
33263,"77387",51,"TX","SPRING","PO BOX"
33264,"77388",51,"TX","SPRING","STANDARD"
33265,"77389",51,"TX","SPRING","STANDARD"
33266,"77391",51,"TX","SPRING","PO BOX"
33267,"77393",51,"TX","SPRING","PO BOX"
33268,"77396",51,"TX","HUMBLE","STANDARD"
33269,"77399",51,"TX","LIVINGSTON","UNIQUE"
33270,"77401",51,"TX","BELLAIRE","STANDARD"
33271,"77402",51,"TX","BELLAIRE","PO BOX"
33272,"77404",51,"TX","BAY CITY","PO BOX"
33273,"77406",51,"TX","RICHMOND","STANDARD"
33274,"77407",51,"TX","RICHMOND","STANDARD"
33275,"77410",51,"TX","CYPRESS","PO BOX"
33276,"77411",51,"TX","ALIEF","PO BOX"
33277,"77412",51,"TX","ALTAIR","PO BOX"
33278,"77413",51,"TX","BARKER","PO BOX"
33279,"77414",51,"TX","BAY CITY","STANDARD"
33280,"77415",51,"TX","CEDAR LANE","PO BOX"
33281,"77417",51,"TX","BEASLEY","STANDARD"
33282,"77418",51,"TX","BELLVILLE","STANDARD"
33283,"77419",51,"TX","BLESSING","PO BOX"
33284,"77420",51,"TX","BOLING","STANDARD"
33285,"77422",51,"TX","BRAZORIA","STANDARD"
33286,"77423",51,"TX","BROOKSHIRE","STANDARD"
33287,"77426",51,"TX","CHAPPELL HILL","STANDARD"
33288,"77428",51,"TX","COLLEGEPORT","PO BOX"
33289,"77429",51,"TX","CYPRESS","STANDARD"
33290,"77430",51,"TX","DAMON","STANDARD"
33291,"77431",51,"TX","DANCIGER","PO BOX"
33292,"77432",51,"TX","DANEVANG","PO BOX"
33293,"77433",51,"TX","CYPRESS","STANDARD"
33294,"77434",51,"TX","EAGLE LAKE","STANDARD"
33295,"77435",51,"TX","EAST BERNARD","STANDARD"
33296,"77436",51,"TX","EGYPT","PO BOX"
33297,"77437",51,"TX","EL CAMPO","STANDARD"
33298,"77440",51,"TX","ELMATON","PO BOX"
33299,"77441",51,"TX","FULSHEAR","STANDARD"
33300,"77442",51,"TX","GARWOOD","STANDARD"
33301,"77443",51,"TX","GLEN FLORA","PO BOX"
33302,"77444",51,"TX","GUY","STANDARD"
33303,"77445",51,"TX","HEMPSTEAD","STANDARD"
33304,"77446",51,"TX","PRAIRIE VIEW","PO BOX"
33305,"77447",51,"TX","HOCKLEY","STANDARD"
33306,"77448",51,"TX","HUNGERFORD","PO BOX"
33307,"77449",51,"TX","KATY","STANDARD"
33308,"77450",51,"TX","KATY","STANDARD"
33309,"77451",51,"TX","KENDLETON","PO BOX"
33310,"77452",51,"TX","KENNEY","PO BOX"
33311,"77453",51,"TX","LANE CITY","PO BOX"
33312,"77454",51,"TX","LISSIE","PO BOX"
33313,"77455",51,"TX","LOUISE","STANDARD"
33314,"77456",51,"TX","MARKHAM","PO BOX"
33315,"77457",51,"TX","MATAGORDA","PO BOX"
33316,"77458",51,"TX","MIDFIELD","PO BOX"
33317,"77459",51,"TX","MISSOURI CITY","STANDARD"
33318,"77460",51,"TX","NADA","PO BOX"
33319,"77461",51,"TX","NEEDVILLE","STANDARD"
33320,"77463",51,"TX","OLD OCEAN","PO BOX"
33321,"77464",51,"TX","ORCHARD","PO BOX"
33322,"77465",51,"TX","PALACIOS","STANDARD"
33323,"77466",51,"TX","PATTISON","PO BOX"
33324,"77467",51,"TX","PIERCE","PO BOX"
33325,"77468",51,"TX","PLEDGER","STANDARD"
33326,"77469",51,"TX","RICHMOND","STANDARD"
33327,"77470",51,"TX","ROCK ISLAND","PO BOX"
33328,"77471",51,"TX","ROSENBERG","STANDARD"
33329,"77473",51,"TX","SAN FELIPE","PO BOX"
33330,"77474",51,"TX","SEALY","STANDARD"
33331,"77475",51,"TX","SHERIDAN","PO BOX"
33332,"77476",51,"TX","SIMONTON","PO BOX"
33333,"77477",51,"TX","STAFFORD","STANDARD"
33334,"77478",51,"TX","SUGAR LAND","STANDARD"
33335,"77479",51,"TX","SUGAR LAND","STANDARD"
33336,"77480",51,"TX","SWEENY","STANDARD"
33337,"77481",51,"TX","THOMPSONS","PO BOX"
33338,"77482",51,"TX","VAN VLECK","STANDARD"
33339,"77483",51,"TX","WADSWORTH","PO BOX"
33340,"77484",51,"TX","WALLER","STANDARD"
33341,"77485",51,"TX","WALLIS","STANDARD"
33342,"77486",51,"TX","WEST COLUMBIA","STANDARD"
33343,"77487",51,"TX","SUGAR LAND","PO BOX"
33344,"77488",51,"TX","WHARTON","STANDARD"
33345,"77489",51,"TX","MISSOURI CITY","STANDARD"
33346,"77491",51,"TX","KATY","PO BOX"
33347,"77492",51,"TX","KATY","PO BOX"
33348,"77493",51,"TX","KATY","STANDARD"
33349,"77494",51,"TX","KATY","STANDARD"
33350,"77496",51,"TX","SUGAR LAND","PO BOX"
33351,"77497",51,"TX","STAFFORD","PO BOX"
33352,"77498",51,"TX","SUGAR LAND","STANDARD"
33353,"77501",51,"TX","PASADENA","PO BOX"
33354,"77502",51,"TX","PASADENA","STANDARD"
33355,"77503",51,"TX","PASADENA","STANDARD"
33356,"77504",51,"TX","PASADENA","STANDARD"
33357,"77505",51,"TX","PASADENA","STANDARD"
33358,"77506",51,"TX","PASADENA","STANDARD"
33359,"77507",51,"TX","PASADENA","STANDARD"
33360,"77508",51,"TX","PASADENA","PO BOX"
33361,"77510",51,"TX","SANTA FE","STANDARD"
33362,"77511",51,"TX","ALVIN","STANDARD"
33363,"77512",51,"TX","ALVIN","PO BOX"
33364,"77514",51,"TX","ANAHUAC","STANDARD"
33365,"77515",51,"TX","ANGLETON","STANDARD"
33366,"77516",51,"TX","ANGLETON","PO BOX"
33367,"77517",51,"TX","SANTA FE","STANDARD"
33368,"77518",51,"TX","BACLIFF","STANDARD"
33369,"77519",51,"TX","BATSON","STANDARD"
33370,"77520",51,"TX","BAYTOWN","STANDARD"
33371,"77521",51,"TX","BAYTOWN","STANDARD"
33372,"77522",51,"TX","BAYTOWN","PO BOX"
33373,"77523",51,"TX","BAYTOWN","STANDARD"
33374,"77530",51,"TX","CHANNELVIEW","STANDARD"
33375,"77531",51,"TX","CLUTE","STANDARD"
33376,"77532",51,"TX","CROSBY","STANDARD"
33377,"77533",51,"TX","DAISETTA","PO BOX"
33378,"77534",51,"TX","DANBURY","STANDARD"
33379,"77535",51,"TX","DAYTON","STANDARD"
33380,"77536",51,"TX","DEER PARK","STANDARD"
33381,"77538",51,"TX","DEVERS","STANDARD"
33382,"77539",51,"TX","DICKINSON","STANDARD"
33383,"77541",51,"TX","FREEPORT","STANDARD"
33384,"77542",51,"TX","FREEPORT","PO BOX"
33385,"77545",51,"TX","FRESNO","STANDARD"
33386,"77546",51,"TX","FRIENDSWOOD","STANDARD"
33387,"77547",51,"TX","GALENA PARK","STANDARD"
33388,"77549",51,"TX","FRIENDSWOOD","PO BOX"
33389,"77550",51,"TX","GALVESTON","STANDARD"
33390,"77551",51,"TX","GALVESTON","STANDARD"
33391,"77552",51,"TX","GALVESTON","PO BOX"
33392,"77553",51,"TX","GALVESTON","PO BOX"
33393,"77554",51,"TX","GALVESTON","STANDARD"
33394,"77555",51,"TX","GALVESTON","UNIQUE"
33395,"77560",51,"TX","HANKAMER","STANDARD"
33396,"77561",51,"TX","HARDIN","PO BOX"
33397,"77562",51,"TX","HIGHLANDS","STANDARD"
33398,"77563",51,"TX","HITCHCOCK","STANDARD"
33399,"77564",51,"TX","HULL","STANDARD"
33400,"77565",51,"TX","KEMAH","STANDARD"
33401,"77566",51,"TX","LAKE JACKSON","STANDARD"
33402,"77568",51,"TX","LA MARQUE","STANDARD"
33403,"77571",51,"TX","LA PORTE","STANDARD"
33404,"77572",51,"TX","LA PORTE","PO BOX"
33405,"77573",51,"TX","LEAGUE CITY","STANDARD"
33406,"77574",51,"TX","LEAGUE CITY","PO BOX"
33407,"77575",51,"TX","LIBERTY","STANDARD"
33408,"77577",51,"TX","LIVERPOOL","STANDARD"
33409,"77578",51,"TX","MANVEL","STANDARD"
33410,"77580",51,"TX","MONT BELVIEU","PO BOX"
33411,"77581",51,"TX","PEARLAND","STANDARD"
33412,"77582",51,"TX","RAYWOOD","PO BOX"
33413,"77583",51,"TX","ROSHARON","STANDARD"
33414,"77584",51,"TX","PEARLAND","STANDARD"
33415,"77585",51,"TX","SARATOGA","STANDARD"
33416,"77586",51,"TX","SEABROOK","STANDARD"
33417,"77587",51,"TX","SOUTH HOUSTON","STANDARD"
33418,"77588",51,"TX","PEARLAND","PO BOX"
33419,"77590",51,"TX","TEXAS CITY","STANDARD"
33420,"77591",51,"TX","TEXAS CITY","STANDARD"
33421,"77592",51,"TX","TEXAS CITY","PO BOX"
33422,"77597",51,"TX","WALLISVILLE","STANDARD"
33423,"77598",51,"TX","WEBSTER","STANDARD"
33424,"77611",51,"TX","BRIDGE CITY","STANDARD"
33425,"77612",51,"TX","BUNA","STANDARD"
33426,"77613",51,"TX","CHINA","PO BOX"
33427,"77614",51,"TX","DEWEYVILLE","PO BOX"
33428,"77615",51,"TX","EVADALE","PO BOX"
33429,"77616",51,"TX","FRED","STANDARD"
33430,"77617",51,"TX","GILCHRIST","PO BOX"
33431,"77619",51,"TX","GROVES","STANDARD"
33432,"77622",51,"TX","HAMSHIRE","STANDARD"
33433,"77623",51,"TX","HIGH ISLAND","PO BOX"
33434,"77624",51,"TX","HILLISTER","STANDARD"
33435,"77625",51,"TX","KOUNTZE","STANDARD"
33436,"77626",51,"TX","MAURICEVILLE","PO BOX"
33437,"77627",51,"TX","NEDERLAND","STANDARD"
33438,"77629",51,"TX","NOME","PO BOX"
33439,"77630",51,"TX","ORANGE","STANDARD"
33440,"77631",51,"TX","ORANGE","PO BOX"
33441,"77632",51,"TX","ORANGE","STANDARD"
33442,"77639",51,"TX","ORANGEFIELD","PO BOX"
33443,"77640",51,"TX","PORT ARTHUR","STANDARD"
33444,"77641",51,"TX","PORT ARTHUR","PO BOX"
33445,"77642",51,"TX","PORT ARTHUR","STANDARD"
33446,"77643",51,"TX","PORT ARTHUR","PO BOX"
33447,"77650",51,"TX","PORT BOLIVAR","PO BOX"
33448,"77651",51,"TX","PORT NECHES","STANDARD"
33449,"77655",51,"TX","SABINE PASS","STANDARD"
33450,"77656",51,"TX","SILSBEE","STANDARD"
33451,"77657",51,"TX","LUMBERTON","STANDARD"
33452,"77659",51,"TX","SOUR LAKE","STANDARD"
33453,"77660",51,"TX","SPURGER","STANDARD"
33454,"77661",51,"TX","STOWELL","PO BOX"
33455,"77662",51,"TX","VIDOR","STANDARD"
33456,"77663",51,"TX","VILLAGE MILLS","PO BOX"
33457,"77664",51,"TX","WARREN","STANDARD"
33458,"77665",51,"TX","WINNIE","STANDARD"
33459,"77670",51,"TX","VIDOR","PO BOX"
33460,"77701",51,"TX","BEAUMONT","STANDARD"
33461,"77702",51,"TX","BEAUMONT","STANDARD"
33462,"77703",51,"TX","BEAUMONT","STANDARD"
33463,"77704",51,"TX","BEAUMONT","PO BOX"
33464,"77705",51,"TX","BEAUMONT","STANDARD"
33465,"77706",51,"TX","BEAUMONT","STANDARD"
33466,"77707",51,"TX","BEAUMONT","STANDARD"
33467,"77708",51,"TX","BEAUMONT","STANDARD"
33468,"77710",51,"TX","BEAUMONT","PO BOX"
33469,"77713",51,"TX","BEAUMONT","STANDARD"
33470,"77720",51,"TX","BEAUMONT","PO BOX"
33471,"77725",51,"TX","BEAUMONT","PO BOX"
33472,"77726",51,"TX","BEAUMONT","PO BOX"
33473,"77801",51,"TX","BRYAN","STANDARD"
33474,"77802",51,"TX","BRYAN","STANDARD"
33475,"77803",51,"TX","BRYAN","STANDARD"
33476,"77805",51,"TX","BRYAN","PO BOX"
33477,"77806",51,"TX","BRYAN","PO BOX"
33478,"77807",51,"TX","BRYAN","STANDARD"
33479,"77808",51,"TX","BRYAN","STANDARD"
33480,"77830",51,"TX","ANDERSON","STANDARD"
33481,"77831",51,"TX","BEDIAS","STANDARD"
33482,"77833",51,"TX","BRENHAM","STANDARD"
33483,"77834",51,"TX","BRENHAM","PO BOX"
33484,"77835",51,"TX","BURTON","STANDARD"
33485,"77836",51,"TX","CALDWELL","STANDARD"
33486,"77837",51,"TX","CALVERT","STANDARD"
33487,"77838",51,"TX","CHRIESMAN","PO BOX"
33488,"77840",51,"TX","COLLEGE STATION","STANDARD"
33489,"77841",51,"TX","COLLEGE STATION","PO BOX"
33490,"77842",51,"TX","COLLEGE STATION","PO BOX"
33491,"77843",51,"TX","COLLEGE STATION","UNIQUE"
33492,"77844",51,"TX","COLLEGE STATION","PO BOX"
33493,"77845",51,"TX","COLLEGE STATION","STANDARD"
33494,"77850",51,"TX","CONCORD","PO BOX"
33495,"77852",51,"TX","DEANVILLE","PO BOX"
33496,"77853",51,"TX","DIME BOX","STANDARD"
33497,"77855",51,"TX","FLYNN","PO BOX"
33498,"77856",51,"TX","FRANKLIN","STANDARD"
33499,"77857",51,"TX","GAUSE","PO BOX"
33500,"77859",51,"TX","HEARNE","STANDARD"
33501,"77861",51,"TX","IOLA","STANDARD"
33502,"77862",51,"TX","KURTEN","PO BOX"
33503,"77863",51,"TX","LYONS","PO BOX"
33504,"77864",51,"TX","MADISONVILLE","STANDARD"
33505,"77865",51,"TX","MARQUEZ","STANDARD"
33506,"77866",51,"TX","MILLICAN","PO BOX"
33507,"77867",51,"TX","MUMFORD","PO BOX"
33508,"77868",51,"TX","NAVASOTA","STANDARD"
33509,"77870",51,"TX","NEW BADEN","PO BOX"
33510,"77871",51,"TX","NORMANGEE","STANDARD"
33511,"77872",51,"TX","NORTH ZULCH","STANDARD"
33512,"77873",51,"TX","RICHARDS","STANDARD"
33513,"77875",51,"TX","ROANS PRAIRIE","PO BOX"
33514,"77876",51,"TX","SHIRO","PO BOX"
33515,"77878",51,"TX","SNOOK","PO BOX"
33516,"77879",51,"TX","SOMERVILLE","STANDARD"
33517,"77880",51,"TX","WASHINGTON","STANDARD"
33518,"77881",51,"TX","WELLBORN","PO BOX"
33519,"77882",51,"TX","WHEELOCK","PO BOX"
33520,"77901",51,"TX","VICTORIA","STANDARD"
33521,"77902",51,"TX","VICTORIA","PO BOX"
33522,"77903",51,"TX","VICTORIA","PO BOX"
33523,"77904",51,"TX","VICTORIA","STANDARD"
33524,"77905",51,"TX","VICTORIA","STANDARD"
33525,"77950",51,"TX","AUSTWELL","PO BOX"
33526,"77951",51,"TX","BLOOMINGTON","PO BOX"
33527,"77954",51,"TX","CUERO","STANDARD"
33528,"77957",51,"TX","EDNA","STANDARD"
33529,"77960",51,"TX","FANNIN","PO BOX"
33530,"77961",51,"TX","FRANCITAS","PO BOX"
33531,"77962",51,"TX","GANADO","STANDARD"
33532,"77963",51,"TX","GOLIAD","STANDARD"
33533,"77964",51,"TX","HALLETTSVILLE","STANDARD"
33534,"77967",51,"TX","HOCHHEIM","PO BOX"
33535,"77968",51,"TX","INEZ","STANDARD"
33536,"77969",51,"TX","LA SALLE","PO BOX"
33537,"77970",51,"TX","LA WARD","PO BOX"
33538,"77971",51,"TX","LOLITA","STANDARD"
33539,"77973",51,"TX","MCFADDIN","PO BOX"
33540,"77974",51,"TX","MEYERSVILLE","STANDARD"
33541,"77975",51,"TX","MOULTON","STANDARD"
33542,"77976",51,"TX","NURSERY","PO BOX"
33543,"77977",51,"TX","PLACEDO","PO BOX"
33544,"77978",51,"TX","POINT COMFORT","PO BOX"
33545,"77979",51,"TX","PORT LAVACA","STANDARD"
33546,"77982",51,"TX","PORT O CONNOR","PO BOX"
33547,"77983",51,"TX","SEADRIFT","STANDARD"
33548,"77984",51,"TX","SHINER","STANDARD"
33549,"77986",51,"TX","SUBLIME","STANDARD"
33550,"77987",51,"TX","SWEET HOME","PO BOX"
33551,"77988",51,"TX","TELFERNER","PO BOX"
33552,"77989",51,"TX","THOMASTON","PO BOX"
33553,"77990",51,"TX","TIVOLI","STANDARD"
33554,"77991",51,"TX","VANDERBILT","PO BOX"
33555,"77993",51,"TX","WEESATCHE","PO BOX"
33556,"77994",51,"TX","WESTHOFF","STANDARD"
33557,"77995",51,"TX","YOAKUM","STANDARD"
33558,"78001",51,"TX","ARTESIA WELLS","PO BOX"
33559,"78002",51,"TX","ATASCOSA","STANDARD"
33560,"78003",51,"TX","BANDERA","STANDARD"
33561,"78004",51,"TX","BERGHEIM","STANDARD"
33562,"78005",51,"TX","BIGFOOT","STANDARD"
33563,"78006",51,"TX","BOERNE","STANDARD"
33564,"78007",51,"TX","CALLIHAM","STANDARD"
33565,"78008",51,"TX","CAMPBELLTON","STANDARD"
33566,"78009",51,"TX","CASTROVILLE","STANDARD"
33567,"78010",51,"TX","CENTER POINT","STANDARD"
33568,"78011",51,"TX","CHARLOTTE","STANDARD"
33569,"78012",51,"TX","CHRISTINE","STANDARD"
33570,"78013",51,"TX","COMFORT","STANDARD"
33571,"78014",51,"TX","COTULLA","STANDARD"
33572,"78015",51,"TX","BOERNE","STANDARD"
33573,"78016",51,"TX","DEVINE","STANDARD"
33574,"78017",51,"TX","DILLEY","STANDARD"
33575,"78019",51,"TX","ENCINAL","PO BOX"
33576,"78021",51,"TX","FOWLERTON","STANDARD"
33577,"78022",51,"TX","GEORGE WEST","STANDARD"
33578,"78023",51,"TX","HELOTES","STANDARD"
33579,"78024",51,"TX","HUNT","STANDARD"
33580,"78025",51,"TX","INGRAM","STANDARD"
33581,"78026",51,"TX","JOURDANTON","STANDARD"
33582,"78027",51,"TX","KENDALIA","STANDARD"
33583,"78028",51,"TX","KERRVILLE","STANDARD"
33584,"78029",51,"TX","KERRVILLE","PO BOX"
33585,"78039",51,"TX","LA COSTE","STANDARD"
33586,"78040",51,"TX","LAREDO","STANDARD"
33587,"78041",51,"TX","LAREDO","STANDARD"
33588,"78042",51,"TX","LAREDO","PO BOX"
33589,"78043",51,"TX","LAREDO","STANDARD"
33590,"78044",51,"TX","LAREDO","PO BOX"
33591,"78045",51,"TX","LAREDO","STANDARD"
33592,"78046",51,"TX","LAREDO","STANDARD"
33593,"78050",51,"TX","LEMING","PO BOX"
33594,"78052",51,"TX","LYTLE","STANDARD"
33595,"78054",51,"TX","MACDONA","PO BOX"
33596,"78055",51,"TX","MEDINA","STANDARD"
33597,"78056",51,"TX","MICO","STANDARD"
33598,"78057",51,"TX","MOORE","STANDARD"
33599,"78058",51,"TX","MOUNTAIN HOME","STANDARD"
33600,"78059",51,"TX","NATALIA","STANDARD"
33601,"78060",51,"TX","OAKVILLE","STANDARD"
33602,"78061",51,"TX","PEARSALL","STANDARD"
33603,"78062",51,"TX","PEGGY","PO BOX"
33604,"78063",51,"TX","PIPE CREEK","STANDARD"
33605,"78064",51,"TX","PLEASANTON","STANDARD"
33606,"78065",51,"TX","POTEET","STANDARD"
33607,"78066",51,"TX","RIO MEDINA","STANDARD"
33608,"78067",51,"TX","SAN YGNACIO","STANDARD"
33609,"78069",51,"TX","SOMERSET","STANDARD"
33610,"78070",51,"TX","SPRING BRANCH","STANDARD"
33611,"78071",51,"TX","THREE RIVERS","STANDARD"
33612,"78072",51,"TX","TILDEN","STANDARD"
33613,"78073",51,"TX","VON ORMY","STANDARD"
33614,"78074",51,"TX","WARING","PO BOX"
33615,"78075",51,"TX","WHITSETT","STANDARD"
33616,"78076",51,"TX","ZAPATA","STANDARD"
33617,"78101",51,"TX","ADKINS","STANDARD"
33618,"78102",51,"TX","BEEVILLE","STANDARD"
33619,"78104",51,"TX","BEEVILLE","PO BOX"
33620,"78107",51,"TX","BERCLAIR","PO BOX"
33621,"78108",51,"TX","CIBOLO","STANDARD"
33622,"78109",51,"TX","CONVERSE","STANDARD"
33623,"78111",51,"TX","ECLETO","STANDARD"
33624,"78112",51,"TX","ELMENDORF","STANDARD"
33625,"78113",51,"TX","FALLS CITY","STANDARD"
33626,"78114",51,"TX","FLORESVILLE","STANDARD"
33627,"78115",51,"TX","GERONIMO","PO BOX"
33628,"78116",51,"TX","GILLETT","STANDARD"
33629,"78117",51,"TX","HOBSON","STANDARD"
33630,"78118",51,"TX","KARNES CITY","STANDARD"
33631,"78119",51,"TX","KENEDY","STANDARD"
33632,"78121",51,"TX","LA VERNIA","STANDARD"
